index,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
2367,이문3동,이문2동,127.065075,37.6033571,127.065075,37.6033571,이문3동이문2동,0,0.0,0
12708,전농3동,전농2동,127.0600375,37.5781027,127.0600375,37.5781027,전농3동전농2동,0,0.0,0
14661,하계2동,이문3동,127.0679733,37.6320048,127.065075,37.6033571,하계2동이문3동,0,0.0,0
14708,장안1동,신촌동,127.066375,37.567842,126.9418114,37.5640923,장안1동신촌동,0,0.0,0
14723,도림동,의정부1동,126.89595,37.509475,127.0475771,37.7464356,도림동의정부1동,0,0.0,0
14736,면목3.8동,창제5동,127.0880603,37.5829681,127.0436793,37.6563436,면목3.8동창제5동,0,0.0,0
14789,신당2동,이화동,127.0082322,37.5542861,127.004338,37.577008,신당2동이화동,0,0.0,0
14798,안암동,의정부1동,127.0213292,37.5858498,127.0475771,37.7464356,안암동의정부1동,0,0.0,0
14799,신당3동,서초3동,127.0090022,37.552479,127.0119725,37.4836682,신당3동서초3동,0,0.0,0
14816,신당4동,회현동,127.014687,37.557083,126.9793216,37.5572864,신당4동회현동,0,0.0,0
14820,장안1동,서초2동,127.066375,37.567842,127.02496,37.49208,장안1동서초2동,0,0.0,0
14834,독산제1동,답십리4동,126.897041,37.4702453,127.06125,37.567417,독산제1동답십리4동,0,0.0,0
14993,답십리4동,답십리3동,127.06125,37.567417,127.0512678,37.5717963,답십리4동답십리3동,0,0.0,0
15000,신당6동,신사제1동,127.0194239,37.5600562,126.9117735,37.5978445,신당6동신사제1동,0,0.0,0
15042,역삼1동,제기동,127.0333574,37.4954841,127.0378551,37.5831612,역삼1동제기동,0,0.0,0
15047,장안1동,잠실2동,127.066375,37.567842,127.088559,37.5119488,장안1동잠실2동,0,0.0,0
15061,상도1동,한강로동,126.953089,37.4981,126.9692332,37.5281071,상도1동한강로동,0,0.0,0
15114,신당1동,광희동,127.0145478,37.5620973,127.0050623,37.564494,신당1동광희동,0,0.0,0
15120,방배3동,장안1동,126.9999918,37.4784409,127.066375,37.567842,방배3동장안1동,0,0.0,0
15133,전농3동,용두동,127.0600375,37.5781027,127.0372011,37.5758884,전농3동용두동,0,0.0,0
15136,전농3동,남영동,127.0600375,37.5781027,126.9748403,37.5457586,전농3동남영동,0,0.0,0
15151,신당6동,수서동,127.0194239,37.5600562,127.104929,37.4889181,신당6동수서동,0,0.0,0
15157,이문3동,송포동,127.065075,37.6033571,126.7355113,37.6714524,이문3동송포동,0,0.0,0
15177,구산동,장안2동,126.9103893,37.6117455,127.0706,37.578483,구산동장안2동,0,0.0,0
15189,서림동,신당4동,126.9349995,37.4749956,127.014687,37.557083,서림동신당4동,0,0.0,0
15199,상봉제1동,장안2동,127.0872004,37.5998799,127.0706,37.578483,상봉제1동장안2동,0,0.0,0
15221,상도1동,미성동,126.953089,37.4981,126.9155534,37.4761761,상도1동미성동,0,0.0,0
15229,답십리4동,자양제3동,127.06125,37.567417,127.072913,37.533842,답십리4동자양제3동,0,0.0,0
15289,상도1동,상암동,126.953089,37.4981,126.8946875,37.578325,상도1동상암동,0,0.0,0
15295,전농3동,진관동,127.0600375,37.5781027,126.9210512,37.634983,전농3동진관동,0,0.0,0
15315,면목3.8동,제기동,127.0880603,37.5829681,127.0378551,37.5831612,면목3.8동제기동,0,0.0,0
15335,장안1동,상봉제2동,127.066375,37.567842,127.0808518,37.592892,장안1동상봉제2동,0,0.0,0
15362,중계1동,전농3동,127.0775275,37.6525986,127.0600375,37.5781027,중계1동전농3동,0,0.0,0
15374,서초2동,이문3동,127.02496,37.49208,127.065075,37.6033571,서초2동이문3동,0,0.0,0
15396,행운동,신당1동,126.9570456,37.4806541,127.0145478,37.5620973,행운동신당1동,0,0.0,0
15399,월계3동,신당4동,127.0692485,37.6210475,127.014687,37.557083,월계3동신당4동,0,0.0,0
15418,종암동,흥선동,127.0351572,37.5990075,127.0306961,37.7463446,종암동흥선동,0,0.0,0
15463,전농3동,공릉1.3동,127.0600375,37.5781027,127.073838,37.624874,전농3동공릉1.3동,0,0.0,0
15475,신당6동,안암동,127.0194239,37.5600562,127.0213292,37.5858498,신당6동안암동,0,0.0,0
15488,명륜3가,방학제1동,126.9931,37.5875,127.0407251,37.6641763,명륜3가방학제1동,0,0.0,0
15506,제기동,방화제1동,127.0378551,37.5831612,126.817026,37.5703659,제기동방화제1동,0,0.0,0
15530,마장동,면목3.8동,127.045388,37.566325,127.0880603,37.5829681,마장동면목3.8동,0,0.0,0
15543,명륜3가,대방동,126.9931,37.5875,126.92635,37.508133,명륜3가대방동,0,0.0,0
15546,신당3동,남영동,127.0090022,37.552479,126.9748403,37.5457586,신당3동남영동,0,0.0,0
15563,가락본동,답십리4동,127.1217864,37.4955568,127.06125,37.567417,가락본동답십리4동,0,0.0,0
15605,신당1동,노량진제2동,127.0145478,37.5620973,126.937352,37.508509,신당1동노량진제2동,0,0.0,0
15632,장안1동,능동,127.066375,37.567842,127.0804994,37.5537803,장안1동능동,0,0.0,0
15637,공릉2동,답십리3동,127.083488,37.621332,127.0512678,37.5717963,공릉2동답십리3동,0,0.0,0
15656,답십리4동,역삼1동,127.06125,37.567417,127.0333574,37.4954841,답십리4동역삼1동,0,0.0,0
15686,답십리4동,혜화동,127.06125,37.567417,127.0005764,37.5869186,답십리4동혜화동,0,0.0,0
15704,상도1동,구로제3동,126.953089,37.4981,126.8903678,37.4873799,상도1동구로제3동,0,0.0,0
15736,전농3동,고덕제1동,127.0600375,37.5781027,127.1515382,37.5572593,전농3동고덕제1동,0,0.0,0
15740,신당4동,반포2동,127.014687,37.557083,126.9945091,37.5046022,신당4동반포2동,0,0.0,0
15749,면목3.8동,왕십리도선동,127.0880603,37.5829681,127.0255501,37.5678257,면목3.8동왕십리도선동,0,0.0,0
15752,답십리4동,전농3동,127.06125,37.567417,127.0600375,37.5781027,답십리4동전농3동,0,0.0,0
15753,전농제1동,전농3동,127.0477575,37.5779984,127.0600375,37.5781027,전농제1동전농3동,0,0.0,0
15755,제기동,천호제2동,127.0378551,37.5831612,127.1254351,37.5435257,제기동천호제2동,0,0.0,0
15784,이문3동,잠실3동,127.065075,37.6033571,127.094375,37.513333,이문3동잠실3동,0,0.0,0
15824,신당4동,왕십리도선동,127.014687,37.557083,127.0255501,37.5678257,신당4동왕십리도선동,0,0.0,0
15831,상도1동,사당제4동,126.953089,37.4981,126.9716704,37.4809888,상도1동사당제4동,0,0.0,0
15837,삼양동,장기본동,127.0197725,37.6250518,126.6716999,37.6523061,삼양동장기본동,0,0.0,0
15844,신당4동,서림동,127.014687,37.557083,126.9349995,37.4749956,신당4동서림동,0,0.0,0
15871,수유제1동,면목3.8동,127.0176014,37.6300865,127.0880603,37.5829681,수유제1동면목3.8동,0,0.0,0
15881,답십리3동,공릉2동,127.0512678,37.5717963,127.083488,37.621332,답십리3동공릉2동,0,0.0,0
15894,월곡제2동,신당1동,127.0478758,37.6057667,127.0145478,37.5620973,월곡제2동신당1동,0,0.0,0
15896,신당1동,월곡제2동,127.0145478,37.5620973,127.0478758,37.6057667,신당1동월곡제2동,0,0.0,0
15923,신당4동,상계3.4동,127.014687,37.557083,127.0832665,37.6729133,신당4동상계3.4동,0,0.0,0
15935,제기동,신설동,127.0378551,37.5831612,127.0255251,37.5749343,제기동신설동,0,0.0,0
15984,전농3동,장흥면,127.0600375,37.5781027,126.9410814,37.7179271,전농3동장흥면,0,0.0,0
15990,답십리3동,행당제2동,127.0512678,37.5717963,127.02935,37.558208,답십리3동행당제2동,0,0.0,0
16023,화곡본동,전농3동,126.847725,37.544075,127.0600375,37.5781027,화곡본동전농3동,0,0.0,0
16037,영등포본동,상도1동,126.9093046,37.5146826,126.953089,37.4981,영등포본동상도1동,0,0.0,0
16054,답십리4동,면목3.8동,127.06125,37.567417,127.0880603,37.5829681,답십리4동면목3.8동,0,0.0,0
16072,중화제2동,전농3동,127.0795427,37.5993838,127.0600375,37.5781027,중화제2동전농3동,0,0.0,0
16075,북아현동,제기동,126.957025,37.5595,127.0378551,37.5831612,북아현동제기동,0,0.0,0
16076,제기동,양주2동,127.0378551,37.5831612,127.0803634,37.7969422,제기동양주2동,0,0.0,0
16126,오륜동,상도1동,127.1343,37.515425,126.953089,37.4981,오륜동상도1동,0,0.0,0
16136,답십리4동,청파동,127.06125,37.567417,126.9674,37.5488,답십리4동청파동,0,0.0,0
16170,명륜3가,잠실2동,126.9931,37.5875,127.088559,37.5119488,명륜3가잠실2동,0,0.0,0
16172,전농3동,잠실2동,127.0600375,37.5781027,127.088559,37.5119488,전농3동잠실2동,0,0.0,0
16190,답십리4동,송내1동,127.06125,37.567417,126.7789446,37.4824389,답십리4동송내1동,0,0.0,0
16254,전농3동,답십리4동,127.0600375,37.5781027,127.06125,37.567417,전농3동답십리4동,0,0.0,0
16261,장안1동,제기동,127.066375,37.567842,127.0378551,37.5831612,장안1동제기동,0,0.0,0
16274,답십리4동,가양제3동,127.06125,37.567417,126.8605955,37.561092,답십리4동가양제3동,0,0.0,0
16282,용답동,답십리4동,127.0555515,37.5640618,127.06125,37.567417,용답동답십리4동,0,0.0,0
16300,신당2동,답십리제2동,127.0082322,37.5542861,127.06125,37.567417,신당2동답십리제2동,0,0.0,0
16318,신내2동,제기동,127.0942306,37.6061896,127.0378551,37.5831612,신내2동제기동,0,0.0,0
16321,제기동,여의동,127.0378551,37.5831612,126.934584,37.5177232,제기동여의동,0,0.0,0
16336,신사제1동,삼송동,126.9117735,37.5978445,126.8937039,37.6525828,신사제1동삼송동,0,0.0,0
16354,대학동,상도1동,126.9369907,37.4706145,126.953089,37.4981,대학동상도1동,0,0.0,0
16366,거여1동,상도1동,127.1432324,37.4969643,126.953089,37.4981,거여1동상도1동,0,0.0,0
16411,등촌제3동,전농3동,126.847881,37.5589789,127.0600375,37.5781027,등촌제3동전농3동,0,0.0,0
16424,답십리3동,한남동,127.0512678,37.5717963,127.0005,37.53455,답십리3동한남동,0,0.0,0
16425,이문3동,상계6.7동,127.065075,37.6033571,127.0669541,37.654882,이문3동상계6.7동,0,0.0,0
16434,상도1동,내곡동,126.953089,37.4981,127.0583103,37.4493583,상도1동내곡동,0,0.0,0
16444,방화제3동,의정부1동,126.8135628,37.5787386,127.0475771,37.7464356,방화제3동의정부1동,0,0.0,0
16446,갈현제2동,답십리3동,126.9158385,37.6185866,127.0512678,37.5717963,갈현제2동답십리3동,0,0.0,0
16460,한강로동,원당동,126.9692332,37.5281071,126.86,37.6709,한강로동원당동,0,0.0,0
16509,행운동,신당2동,126.9570456,37.4806541,127.0082322,37.5542861,행운동신당2동,0,0.0,0
16537,이문3동,수유제3동,127.065075,37.6033571,127.023125,37.638715,이문3동수유제3동,0,0.0,0
16542,장안1동,회현동,127.066375,37.567842,126.9793216,37.5572864,장안1동회현동,0,0.0,0
16557,면목3.8동,방배3동,127.0880603,37.5829681,126.9999918,37.4784409,면목3.8동방배3동,0,0.0,0
16569,명륜3가,면목본동,126.9931,37.5875,127.0874227,37.5873592,명륜3가면목본동,0,0.0,0
16594,제기동,석관동,127.0378551,37.5831612,127.061413,37.612957,제기동석관동,0,0.0,0
16602,도곡1동,이문3동,127.0390246,37.488238,127.065075,37.6033571,도곡1동이문3동,0,0.0,0
16606,양재2동,상도1동,127.041188,37.470601,126.953089,37.4981,양재2동상도1동,0,0.0,0
16675,길동,신당1동,127.1426791,37.5345598,127.0145478,37.5620973,길동신당1동,0,0.0,0
16682,명륜3가,전농3동,126.9931,37.5875,127.0600375,37.5781027,명륜3가전농3동,0,0.0,0
16683,장안1동,광적면,127.066375,37.567842,126.9836434,37.8246394,장안1동광적면,0,0.0,0
16688,중림동,전농3동,126.9644863,37.5548629,127.0600375,37.5781027,중림동전농3동,0,0.0,0
16689,암사제3동,전농3동,127.1408249,37.5549912,127.0600375,37.5781027,암사제3동전농3동,0,0.0,0
16691,성현동,전농3동,126.9481271,37.4895366,127.0600375,37.5781027,성현동전농3동,0,0.0,0
16694,인수동,전농3동,127.0106307,37.6415105,127.0600375,37.5781027,인수동전농3동,0,0.0,0
16697,공릉1.3동,전농3동,127.073838,37.624874,127.0600375,37.5781027,공릉1.3동전농3동,0,0.0,0
16705,마장동,전농3동,127.045388,37.566325,127.0600375,37.5781027,마장동전농3동,0,0.0,0
16706,석관동,제기동,127.061413,37.612957,127.0378551,37.5831612,석관동제기동,0,0.0,0
16729,신당3동,일원2동,127.0090022,37.552479,127.0737224,37.4922048,신당3동일원2동,0,0.0,0
16735,신당3동,한강로동,127.0090022,37.552479,126.9692332,37.5281071,신당3동한강로동,0,0.0,0
16789,이문3동,상계2동,127.065075,37.6033571,127.0678377,37.6574727,이문3동상계2동,0,0.0,0
16790,답십리4동,성산제2동,127.06125,37.567417,126.9090061,37.568618,답십리4동성산제2동,0,0.0,0
16799,상봉제2동,의정부1동,127.0808518,37.592892,127.0475771,37.7464356,상봉제2동의정부1동,0,0.0,0
16820,마장동,장안2동,127.045388,37.566325,127.0706,37.578483,마장동장안2동,0,0.0,0
16836,삼성동,소하2동,127.062532,37.5144424,126.8801468,37.4320913,삼성동소하2동,0,0.0,0
16886,답십리3동,성내제2동,127.0512678,37.5717963,127.129563,37.532425,답십리3동성내제2동,0,0.0,0
16935,하계1동,신당3동,127.0725852,37.6405374,127.0090022,37.552479,하계1동신당3동,0,0.0,0
16945,사근동,제기동,127.0453315,37.5614846,127.0378551,37.5831612,사근동제기동,0,0.0,0
16980,답십리3동,가양제1동,127.0512678,37.5717963,126.8447099,37.5695239,답십리3동가양제1동,0,0.0,0
16991,면목3.8동,발산제1동,127.0880603,37.5829681,126.8331686,37.5531209,면목3.8동발산제1동,0,0.0,0
17031,답십리4동,둔촌제2동,127.06125,37.567417,127.1419221,37.5332885,답십리4동둔촌제2동,0,0.0,0
17032,답십리3동,전농2동,127.0512678,37.5717963,127.0600375,37.5781027,답십리3동전농2동,0,0.0,0
17035,묵제1동,이문3동,127.0784729,37.6123734,127.065075,37.6033571,묵제1동이문3동,0,0.0,0
17048,신정3동,장기본동,126.8547892,37.5151685,126.6716999,37.6523061,신정3동장기본동,0,0.0,0
17049,성현동,면목3.8동,126.9481271,37.4895366,127.0880603,37.5829681,성현동면목3.8동,0,0.0,0
17050,답십리4동,풍납1동,127.06125,37.567417,127.122075,37.538092,답십리4동풍납1동,0,0.0,0
17051,신당3동,필동,127.0090022,37.552479,126.9955699,37.5601529,신당3동필동,0,0.0,0
17087,대림제2동,이화동,126.8982938,37.4927521,127.004338,37.577008,대림제2동이화동,0,0.0,0
17095,이문3동,이화동,127.065075,37.6033571,127.004338,37.577008,이문3동이화동,0,0.0,0
17109,제기동,면목제4동,127.0378551,37.5831612,127.0855775,37.5746736,제기동면목제4동,0,0.0,0
17121,답십리4동,비산3동,127.06125,37.567417,126.9455755,37.4040626,답십리4동비산3동,0,0.0,0
17207,평창동,제기동,126.9681871,37.6063166,127.0378551,37.5831612,평창동제기동,0,0.0,0
17252,제기동,퇴계원면,127.0378551,37.5831612,127.1446626,37.648977,제기동퇴계원면,0,0.0,0
17265,마장동,신당1동,127.045388,37.566325,127.0145478,37.5620973,마장동신당1동,0,0.0,0
17307,신당6동,쌍문제4동,127.0194239,37.5600562,127.028425,37.656482,신당6동쌍문제4동,0,0.0,0
17356,방화제3동,제기동,126.8135628,37.5787386,127.0378551,37.5831612,방화제3동제기동,0,0.0,0
17376,답십리3동,잠실2동,127.0512678,37.5717963,127.088559,37.5119488,답십리3동잠실2동,0,0.0,0
17441,마장동,신당3동,127.045388,37.566325,127.0090022,37.552479,마장동신당3동,0,0.0,0
17456,신내2동,답십리4동,127.0942306,37.6061896,127.06125,37.567417,신내2동답십리4동,0,0.0,0
17463,상봉제2동,면목3.8동,127.0808518,37.592892,127.0880603,37.5829681,상봉제2동면목3.8동,0,0.0,0
17479,논현1동,신당4동,127.028461,37.5115706,127.014687,37.557083,논현1동신당4동,0,0.0,0
17512,신당1동,월곡제1동,127.0145478,37.5620973,127.0357574,37.6105472,신당1동월곡제1동,0,0.0,0
17519,명륜3가,동선동,126.9931,37.5875,127.0203666,37.5939824,명륜3가동선동,0,0.0,0
17556,제기동,서초1동,127.0378551,37.5831612,127.0195082,37.4901186,제기동서초1동,0,0.0,0
17580,이문3동,상2동,127.065075,37.6033571,126.7544075,37.5005775,이문3동상2동,0,0.0,0
17588,답십리3동,월곡제2동,127.0512678,37.5717963,127.0478758,37.6057667,답십리3동월곡제2동,0,0.0,0
17619,면목3.8동,문정2동,127.0880603,37.5829681,127.1108107,37.489823,면목3.8동문정2동,0,0.0,0
17641,장안1동,회기동,127.066375,37.567842,127.0553132,37.5908083,장안1동회기동,0,0.0,0
17647,답십리3동,공항동,127.0512678,37.5717963,126.8101437,37.5588296,답십리3동공항동,0,0.0,0
17648,면목3.8동,사근동,127.0880603,37.5829681,127.0453315,37.5614846,면목3.8동사근동,0,0.0,0
17661,금호4가동,답십리3동,127.02241,37.5471987,127.0512678,37.5717963,금호4가동답십리3동,0,0.0,0
17682,미아동,가능동,127.0269791,37.6270736,127.0384877,37.7505409,미아동가능동,0,0.0,0
17693,고척제1동,답십리3동,126.8628603,37.5004631,127.0512678,37.5717963,고척제1동답십리3동,0,0.0,0
17702,중계2.3동,답십리4동,127.0687126,37.6421829,127.06125,37.567417,중계2.3동답십리4동,0,0.0,0
17734,장안2동,신정3동,127.0706,37.578483,126.8547892,37.5151685,장안2동신정3동,0,0.0,0
17742,상암동,신당1동,126.8946875,37.578325,127.0145478,37.5620973,상암동신당1동,0,0.0,0
17769,신당6동,흑석동,127.0194239,37.5600562,126.966612,37.5058617,신당6동흑석동,0,0.0,0
17779,독산제1동,가능동,126.897041,37.4702453,127.0384877,37.7505409,독산제1동가능동,0,0.0,0
17808,면목3.8동,자양제4동,127.0880603,37.5829681,127.0662969,37.5341115,면목3.8동자양제4동,0,0.0,0
17811,신길제1동,김포본동,126.9214285,37.5112667,126.7057,37.6275987,신길제1동김포본동,0,0.0,0
17912,신당1동,답십리제1동,127.0145478,37.5620973,127.0512678,37.5717963,신당1동답십리제1동,0,0.0,0
17977,상도1동,역삼2동,126.953089,37.4981,127.0468034,37.4959674,상도1동역삼2동,0,0.0,0
17981,북가좌제2동,제기동,126.9112,37.5815,127.0378551,37.5831612,북가좌제2동제기동,0,0.0,0
17985,신당1동,광명3동,127.0145478,37.5620973,126.8569482,37.4802281,신당1동광명3동,0,0.0,0
18025,원효로제2동,제기동,126.951538,37.53435,127.0378551,37.5831612,원효로제2동제기동,0,0.0,0
18035,신월2동,신당3동,126.8444512,37.5249763,127.0090022,37.552479,신월2동신당3동,0,0.0,0
18082,답십리3동,진관동,127.0512678,37.5717963,126.9210512,37.634983,답십리3동진관동,0,0.0,0
18089,이문3동,청담동,127.065075,37.6033571,127.049291,37.525107,이문3동청담동,0,0.0,0
18092,남가좌제2동,가능동,126.9238889,37.5784658,127.0384877,37.7505409,남가좌제2동가능동,0,0.0,0
18123,장안1동,광희동,127.066375,37.567842,127.0050623,37.564494,장안1동광희동,0,0.0,0
18138,자양제4동,상도1동,127.0662969,37.5341115,126.953089,37.4981,자양제4동상도1동,0,0.0,0
18179,제기동,삼성2동,127.0378551,37.5831612,127.04595,37.5112,제기동삼성2동,0,0.0,0
18190,답십리3동,갈매동,127.0512678,37.5717963,127.1165641,37.6310929,답십리3동갈매동,0,0.0,0
18198,이문3동,전농3동,127.065075,37.6033571,127.0600375,37.5781027,이문3동전농3동,0,0.0,0
18218,양재1동,상도1동,127.026744,37.4716412,126.953089,37.4981,양재1동상도1동,0,0.0,0
18245,제기동,성산제1동,127.0378551,37.5831612,126.90785,37.5634083,제기동성산제1동,0,0.0,0
18247,장안1동,양주1동,127.066375,37.567842,127.0437813,37.7732673,장안1동양주1동,0,0.0,0
18258,장안1동,구미동,127.066375,37.567842,127.1226373,37.3402542,장안1동구미동,0,0.0,0
18276,명륜3가,답십리4동,126.9931,37.5875,127.06125,37.567417,명륜3가답십리4동,0,0.0,0
18277,제기동,도곡1동,127.0378551,37.5831612,127.0390246,37.488238,제기동도곡1동,0,0.0,0
18286,수서동,제기동,127.104929,37.4889181,127.0378551,37.5831612,수서동제기동,0,0.0,0
18322,거여1동,양재2동,127.1432324,37.4969643,127.041188,37.470601,거여1동양재2동,0,0.0,0
18356,하계1동,제기동,127.0725852,37.6405374,127.0378551,37.5831612,하계1동제기동,0,0.0,0
18358,신당6동,광희동,127.0194239,37.5600562,127.0050623,37.564494,신당6동광희동,0,0.0,0
18359,시흥제3동,상도1동,126.9057945,37.4403095,126.953089,37.4981,시흥제3동상도1동,0,0.0,0
18366,월계2동,장안2동,127.0508,37.6325377,127.0706,37.578483,월계2동장안2동,0,0.0,0
18369,신당3동,조원동,127.0090022,37.552479,126.9078649,37.4826299,신당3동조원동,0,0.0,0
18379,상도1동,대치1동,126.953089,37.4981,127.0567047,37.4931821,상도1동대치1동,0,0.0,0
18392,신당2동,신당3동,127.0082322,37.5542861,127.0090022,37.552479,신당2동신당3동,0,0.0,0
18439,면목3.8동,용두동,127.0880603,37.5829681,127.0372011,37.5758884,면목3.8동용두동,0,0.0,0
18441,신정7동,장기본동,126.8597007,37.514393,126.6716999,37.6523061,신정7동장기본동,0,0.0,0
18455,송천동,장기본동,127.023838,37.618282,126.6716999,37.6523061,송천동장기본동,0,0.0,0
18474,금호2.3가동,답십리3동,127.0209487,37.5532922,127.0512678,37.5717963,금호2.3가동답십리3동,0,0.0,0
18482,상도1동,고봉동,126.953089,37.4981,126.8272398,37.70188,상도1동고봉동,0,0.0,0
18491,답십리3동,면목제4동,127.0512678,37.5717963,127.0855775,37.5746736,답십리3동면목제4동,0,0.0,0
18506,등촌제3동,답십리3동,126.847881,37.5589789,127.0512678,37.5717963,등촌제3동답십리3동,0,0.0,0
18510,오류제2동,신당6동,126.8395371,37.4888016,127.0194239,37.5600562,오류제2동신당6동,0,0.0,0
18521,면목제7동,전농3동,127.0869854,37.5789945,127.0600375,37.5781027,면목제7동전농3동,0,0.0,0
18539,제기동,남영동,127.0378551,37.5831612,126.9748403,37.5457586,제기동남영동,0,0.0,0
18552,상도1동,삼성동,126.953089,37.4981,127.062532,37.5144424,상도1동삼성동,0,0.0,0
18555,전농3동,월계1동,127.0600375,37.5781027,127.0630165,37.6199197,전농3동월계1동,0,0.0,0
18573,이문3동,번제2동,127.065075,37.6033571,127.0387953,37.6323588,이문3동번제2동,0,0.0,0
18579,광희동,신당3동,127.0050623,37.564494,127.0090022,37.552479,광희동신당3동,0,0.0,0
18583,중계2.3동,가능동,127.0687126,37.6421829,127.0384877,37.7505409,중계2.3동가능동,0,0.0,0
18592,삼성2동,명륜3가,127.04595,37.5112,126.9931,37.5875,삼성2동명륜3가,0,0.0,0
18597,공릉1.3동,답십리3동,127.073838,37.624874,127.0512678,37.5717963,공릉1.3동답십리3동,0,0.0,0
18605,답십리4동,도봉제1동,127.06125,37.567417,127.0434369,37.6786913,답십리4동도봉제1동,0,0.0,0
